"342","Dawson Knox","TE","BUF","4","8.5","1.6","1.7","3.2","3.2","3.5","-","-","-","-","-","BYE","5.1","0","3.6","0","","3.1","34.4"
"343","Mack Hollins","WR","NE","4.6","7.5","2.8","0","3.9","5.6","0","3.7","5.1","-","BYE","-","-","0.9","-","0","0","","2.8","34.1"
"344","Pierre Strong Jr.","RB","CLE","0","6.1","2.7","4.9","BYE","0","2.5","8.7","0.7","0","1","0","2","0","2.1","2.2","0.9","","2.1","33.8"
"345","Hayden Hurst","TE","FA","12.6","3.5","1.6","1.2","3.6","2.1","-","0","6.4","2.4","-","-","-","-","-","0","-","","3.3","33.4"
"346","Alex Erickson","WR","FA","-","-","-","-","-","-","-","-","-","-","1.7","2.2","2.8","1.4","7.8","4.1","13.3","","4.8","33.3"
"346","Jamal Agnew","WR","ATL","-0.2","1","4.9","-","0.1","0","5.5","0","-","0","BYE","-","-","-","14","1.7","6.3","","3","33.3"
"348","Dalvin Cook","RB","FA","7.4","-0.3","4.4","2.3","2.3","1.9","-","0.5","1.3","2.6","1.3","3.1","3.1","1.3","1.5","0","-","","2.2","32.7"
"349","Drew Lock","QB","SEA","-","-","-","3.6","BYE","-","-","-","-","-","-0.9","-","-","17.3","12.1","-","-","","8","32.1"
"350","Treylon Burks","WR","TEN","3.7","9.1","1","-","-","-","BYE","0","3.8","-","-","-","0","1.1","7.9","3.2","2.1","","3.2","31.9"
"351","Mason Rudolph","QB","PIT","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0.1","20","11.5","","10.5","31.6"
"352","Kyle Juszczyk","RB","SF","0","0","0.3","1.2","10.6","1.4","0","0","BYE","9.6","0","0","0","0","3.6","1","3.8","","2","31.5"
"353","Harrison Bryant","TE","PHI","7.5","0","0.4","0.9","-","0","0","0","0","1","0","4.7","13.4","0","0","1.1","2.4","","2","31.4"
"354","Drew Ogletree","TE","IND","2.5","-","1.6","12.3","2.6","0","0","9.8","2.4","-","BYE","-","0","0","0","0","-","","2.6","31.2"
"355","Jimmy Graham","TE","FA","-","0","7.3","-","0","0","0","-","-","-","-","-","7.1","8.6","7.9","0","0","","3.1","30.9"
"356","Elijah Mitchell","RB","KC","1","-","5.9","-","-","-0.3","-0.1","0.2","-","2.3","2.4","4.1","1.3","-","-","-","14","","3.1","30.8"
"356","Pharaoh Brown","TE","MIA","0","-","14.1","0","0","2","6.1","4.3","0","0","-","0","0","0.9","0.9","3.5","-1","","2.1","30.8"
"358","Olamide Zaccheaus","WR","CHI","0","-","12.8","1.6","0","1","0","1","1.3","-","0","9.4","0","3.3","0","0","0","","2","30.4"
"358","Cordarrelle Patterson","RB","FA","-","-","-","-","1.2","1.1","5.6","0.7","0.8","3","-","4.3","2.2","0.7","6.5","4.3","0","","2.5","30.4"
"360","Ameer Abdullah","RB","SF","0","1","2.6","2.4","2","0","0","2.4","3.5","0.9","0.9","1.8","-","2.9","5.5","1.7","2.7","","1.9","30.3"
"361","KhaDarel Hodge","WR","ATL","0","0","2","2.9","1.6","0","2.4","9","7.5","0","BYE","0","0","2.3","1.5","1","0","","1.9","30.2"
"362","Austin Hooper","TE","NE","2.5","3","-","1.6","2.1","2.9","2.8","2.9","1.5","1.2","0","1.9","-","1","0","2.3","4.3","","2","30"
"363","D'Ernest Johnson","RB","FA","-0.4","2.2","2.2","-0.2","0","1.9","0","0.8","-","5","5.9","6.6","1.4","3.8","0.5","0.2","0","","1.9","29.9"
"364","Jeff Wilson Jr.","RB","FA","-","-","-","-","-","-","0.9","4.7","5.3","-","-","8.8","1.1","0","1.1","3","4.9","","3.3","29.8"
"365","Chase Edmonds","RB","FA","0.8","1.2","-","-","-","-","-","3.1","-0.1","1.2","2.4","1.1","1.4","6.8","1.3","2.5","8.1","","2.5","29.8"
"366","Will Mallory","TE","IND","-","5.9","-","-","-","0","0","1.1","-","1.2","BYE","3.9","1.4","7.1","0","6.7","2.4","","2.7","29.7"
"367","Parker Washington","WR","JAC","-","-","-","0","-","-","-","-","BYE","-","0","0","15.1","7.7","3.2","2.9","0.7","","3.7","29.6"
"368","Randy Bullock","K","FA","-","-","-","-","-","-","-","-","0","6","7","5","-","6","5","-","-","","4.8","29"
"368","Van Jefferson","WR","TEN","4.4","1.4","5.5","3.9","0","0","1","3.9","1.9","0","-","1.8","0","0","0","1.8","3.4","","1.8","29"
"368","Matt Ammendola","K","FA","-","-","-","-","-","-","-","-","-","13","3","3","10","0","-","-","-","","5.8","29"
"371","Dyami Brown","WR","JAC","0","4","0","6.1","1.6","0","0","0","4.3","11.1","1.2","0","0.5","-","0","0","0","","1.8","28.8"
"372","Tony Jones Jr.","RB","FA","0.5","15.4","7.2","-","-","-","-","-","1.7","1.3","2.6","-","-","-","-","-","-","","4.8","28.7"
"373","Julio Jones","WR","FA","-","-","-","-","-","-","0.8","7.3","0","-","1.5","0.5","0","0","1.1","1","16.4","","2.9","28.6"
"374","Trevor Siemian","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","1.4","-","0.4","11.5","14.7","","7","28.1"
"375","Cedric Tillman","WR","CLE","0","0","0","1","BYE","-","-","-","0.8","0","1.5","7.5","3","3.3","7.2","2.3","1.3","","2.1","27.9"
"376","Bo Melton","WR","GB","-","-","-","-","-","BYE","-","-","-","-","-","0","-","-","1.2","7.1","19.5","","7","27.8"
"377","Ihmir Smith-Marsette","WR","NYG","0","0","0","0","0","0","-","0","0","6","0","1.9","0","1","4.2","11.6","2.7","","1.7","27.4"
"378","Craig Reynolds","RB","DET","-","1","1.5","0","11.2","5.3","3","7.1","BYE","0","-2","0","0","0","0","0","-","","1.9","27.1"
"379","Ty Johnson","RB","BUF","-","-","-","-","-","-","0","-","0","0.2","13.3","1.9","BYE","3.1","6.3","-","2.2","","3.4","27"
"380","Connor Heyward","TE","PIT","2.9","0","0","0","3.8","BYE","3.3","4.9","2.6","4.7","0","2.1","0","2.5","0","0","0","","1.7","26.8"
"381","Jamison Crowder","WR","FA","0","0","-","0","3.1","0","0","19","4.3","0","2.2","0","0","-","0","-2","0","","1.8","26.6"
"382","Darrynton Evans","RB","BUF","-","-","-","-","-","3.9","5.9","11.5","3.1","0.5","-","1.6","BYE","-","-","-","-","","4.4","26.5"
"383","Dorian Thompson-Robinson","QB","PHI","-","-","-","4.2","-","-","-","0.4","-","BYE","7.6","11.5","-","0.5","0.2","1.7","-","","3.7","26.1"
"384","Scotty Miller","WR","PIT","0","0","-","-","2","0.9","5.1","8.4","0","6.7","-","0.9","0","0","0","2","0","","1.9","26"
"385","Deven Thompkins","WR","FA","2","1.1","1.6","13.6","-","1.3","0.9","0","0","1.6","1.7","0","1.6","0","-0.1","0","0.5","","1.6","25.8"
"386","Tyler Scott","WR","CHI","2.4","0","1.1","1.9","0","2.2","4.3","1.6","-0.5","3.6","-1.1","0","BYE","1.6","6.1","0","2.5","","1.6","25.7"
"387","Andrew Beck","TE","NYJ","0","0.2","6","0","0","0","BYE","5.4","1.5","-","0","0.6","1","3.1","0","7.6","-","","1.8","25.4"
"388","Elijah Higgins","TE","ARI","-","-","-","-","-","-","0.5","0","0","0","0.7","3.1","2.6","BYE","12.4","2.7","3.1","","2.5","25.1"
"389","Andrei Iosivas","WR","CIN","0","0","0","0","1.4","6.8","BYE","6.7","1.4","0","-","2.1","0","0","1","5.6","0","","1.7","25"
"390","P.J. Walker","QB","FA","-","-","-","-","-","5.8","6.4","12.6","0","0","-","0.1","-","-","-","-","-","","4.2","25"
"391","Deonte Harty","WR","FA","2.8","1.4","2.3","2","7.2","6.8","1.5","0","0","0","-0.2","-","-","3","0","-2","0","","1.7","24.8"
"392","Stone Smartt","TE","NYJ","-","2.9","-","0","-","0","1","0","0","0","11.6","0","0","-","3","2.8","3.3","","1.9","24.6"
"392","John Bates","TE","WAS","0","6.1","2.2","1.1","2.9","0","0","2.2","0","3.6","2.5","0","0","BYE","0","2.9","1.1","","1.5","24.6"
"394","Patrick Taylor Jr.","RB","SF","2.2","0.1","4.4","-","1.7","-","-","-","BYE","-","-","2","2.9","6.2","1.2","0.8","3","","2.5","24.5"
"394","Irv Smith Jr.","TE","HOU","3.2","2","-","-","0","1","BYE","2.5","10.1","1.1","0","1.8","0","0","2.8","-","-","","2","24.5"
"396","Derius Davis","WR","LAC","1","1","0.8","7.7","BYE","0","2.9","1.4","6.5","1.7","0.2","0.6","0","0","-1.7","1.9","0.2","","1.5","24.2"
"397","Kendre Miller","RB","NO","-","-","3.9","1.3","11","1.7","0","2.4","3.6","-","BYE","-","-","-","-","-","-","","3.4","23.9"
"398","Andy Dalton","QB","CAR","-","0","23.5","-","0.1","-","BYE","-","-","-","-","-","-","-","-","-","-","","7.9","23.6"
"399","Malik Heath","WR","GB","0","0","0","-","-","BYE","-","-","0","0","1.2","6.6","2","7.1","4.4","0.5","1.8","","2","23.6"
"400","Johnny Mundt","TE","JAC","0","-","0","0","1.6","0","0","1.3","2.3","1.8","0","0","-","0.9","0.8","2.8","11.9","","1.6","23.4"
"401","John Metchie III","WR","HOU","-","2.2","2.3","2.7","3","0","BYE","0","1.9","3.5","1.7","1.1","1.4","1.1","0.6","0","1.7","","1.5","23.2"
"402","Jeremy Ruckert","TE","NYJ","0","0","0","3.6","0.7","1.3","BYE","0","1.2","0","4","2.8","1.7","5.2","2.6","0","-","","1.5","23.1"
"403","Jacoby Brissett","QB","ARI","-","-","-","-","-","-","-","-","-","-","-","-","0","BYE","13.9","9","-","","7.6","22.9"
"404","Luke Schoonmaker","TE","DAL","0","6.6","0","0","0","0","BYE","1.8","0.5","0","9.3","1.7","1.7","0","0","0.9","0","","1.4","22.5"
"405","Terrace Marshall Jr.","WR","PHI","3.3","-","6","10.1","-","0","-","1.4","0","1.6","-","-","-","-","-","-","-","","3.2","22.4"
"406","Luke Farrell","TE","SF","-","-","0.9","2","2.1","0","0","1","BYE","0","3.1","7","1.4","0","3.3","0","1.2","","1.6","22"
"407","Brock Wright","TE","DET","2.7","0","0","0","3.1","1.2","0","1","BYE","9.3","0","1.4","1.3","1.6","0","-","-","","1.5","21.6"
"408","C.J. Beathard","QB","FA","-","-","0.4","-","-","-0.2","-","-","-","0.2","0","-","3.2","-","-","8.4","9.5","","3.1","21.5"
"409","Nick Chubb","RB","HOU","14.7","6.4","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","","10.6","21.1"
"410","Byron Pringle","WR","FA","-","0.9","-","2","1.5","0","2.1","0","7","1.2","1.7","3.7","0","-","1","0","0","","1.5","21.1"
"411","Kyle Philips","WR","LV","-","-","-","-","0","-0.9","-","3.9","8.8","7.6","1.5","0.2","BYE","0","-","-","-","","2.6","21.1"
"412","David Bell","WR","CLE","0","4.2","0","0","BYE","1.1","0","0","-","-","0","0","2.2","10.6","0","1.1","1.7","","1.5","20.9"
"413","Ronnie Bell","WR","DET","0","0","9.4","1.2","0","0","-","0","BYE","2.5","0","0","0","0","0","7.7","0","","1.4","20.8"
"414","Tank Bigsby","RB","JAC","5.3","0","7","1","0.8","1.3","0.2","-1.1","BYE","0.5","2.1","0.6","0","0","-0.2","-","3.2","","1.4","20.7"
"414","Tyquan Thornton","WR","KC","-","-","-","-","-","1.1","0.7","-","1.2","BYE","-","3.2","3.9","3.2","1","2.5","3.9","","2.3","20.7"
"416","Robbie Chosen","WR","FA","-","-","13.3","0","0","0","-","-","-","-","4.9","-","-","-","0","2.4","0","","2.6","20.6"
"417","Parris Campbell","WR","DAL","0.7","4.1","5.4","3","3.3","0","0","0","2.5","1.1","0","0.3","-","-","-","-","-","","1.7","20.4"
"418","River Cracraft","WR","FA","11.5","4.4","1.8","-","-","-","-","-","-","-","0","0","2.6","0","0","-","0","","2.3","20.3"
"419","Michael Badgley","K","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","6","6","8","","6.7","20"
"420","Josh Whyle","TE","TEN","0","0","0","9.6","1.2","1.6","BYE","-","0","2.6","1.2","1.6","2.1","-","-","-","-","","1.8","19.9"
"420","Jalen Guyton","WR","FA","-","-","-","-","-","-","-","-","0","12.1","-","0.9","1","1.3","2.9","1.7","0","","2.5","19.9"
"422","Will Dissly","TE","LAC","2.7","5","-","-","BYE","0.9","0","0","0","3.2","1.4","2.6","0","0.8","1.9","1.1","0","","1.4","19.6"
"423","Lucas Krull","TE","DEN","-","-","-","-","-","-","-","-","BYE","0","-","-","0","4","2.3","10.8","2.4","","3.3","19.5"
"423","Jalen Reagor","WR","LAC","-","-","-","-","BYE","0","1.6","0","1.6","0","-","-","1.6","0","0","4.3","10.4","","2","19.5"
"425","MyCole Pruitt","TE","FA","0","0","1.5","0","2.7","1.4","0","0.8","0","0","-","0","8.5","2.5","0","0","1.9","","1.2","19.3"
"426","Trey Sermon","RB","PIT","-","-","2.6","0.7","0","0","-","-","0","0","-","0","0","1.3","8.8","0.3","5.1","","1.6","18.8"
"427","Stephen Sullivan","TE","CAR","-","-","-","-","-","0","BYE","1.8","4.8","-","2.5","1.8","2.1","0","1.9","3.6","0","","1.9","18.5"
"427","Donovan Peoples-Jones","WR","NO","1.7","1.2","6.4","1.2","-","0","3.2","0","-","-","0","0","0","2.2","1","1.6","0","","1.3","18.5"
"427","Kevin Harris","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8.5","2.1","7.9","","6.2","18.5"
"430","Alec Ingold","RB","MIA","4.4","0","0","2.8","0","0","0","1","0.6","BYE","3.1","0","0.2","1.8","0","2.2","2.3","","1.2","18.4"
"430","Melvin Gordon III","RB","FA","-","-","6.5","4.9","-","-","-","-","-","-","-","-","-","-","-","-","7","","6.1","18.4"
"432","Ray-Ray McCloud III","WR","ATL","0","0","0","3.2","0.6","3.2","3","5.3","-","0","0","2.8","-","-","-","-","-","","1.6","18.1"
"433","Damien Harris","RB","FA","2.9","9.3","1.5","2.9","1.3","0.1","-","-","-","-","-","-","-","-","-","0","-","","2.6","18"
"434","Davis Mills","QB","HOU","-","-","-","-","-","-","BYE","-","-","-","0.1","-","0.7","0.2","0","16.9","0","","3","17.8"
"435","Cole Turner","TE","WAS","2.2","3.1","5.5","0","1.4","0","0","-","0","-","1.2","3.4","0.7","BYE","-","0","-","","1.5","17.5"
"436","Chase Claypool","WR","FA","0","11.1","2","-","-","-","0","2","0","-","-","-","-","0","1.8","0","0","","1.7","16.9"
"437","Xavier Hutchinson","WR","HOU","1.4","0","-","0","0","1.5","BYE","0","1.2","1.7","0","3.9","-","2.5","0.5","2.3","1.8","","1.2","16.8"
"437","Jordan Akins","TE","FA","1.7","0.7","-","1.1","-","0","0","1.1","1.6","1.3","0","0","1.1","0.8","1.3","2.8","3.3","","1.1","16.8"
"439","Robert Tonyan","TE","KC","0","0","-","2.8","2","1.6","0","1.3","1.6","0","0","0","-","0","0","1.9","5.5","","1.1","16.7"
"440","David Moore","WR","CAR","-","-","-","-","-","-","BYE","-","-","-","-","0","0","1.6","13.8","1.2","0","","2.8","16.6"
"441","Laviska Shenault Jr.","WR","BUF","3.1","0.7","1.2","2.4","2.7","3.2","-","-","-","-","1.9","1.3","BYE","-","-","-","-","","2.1","16.5"
"442","Lynn Bowden Jr.","WR","FA","-","-","0","0","0","0","0","0","0","1.7","-","4","0.4","4.4","4.6","0","1.1","","1.2","16.2"
"443","Isaiah Spiller","RB","FA","-","0.3","0.7","3.7","-","0.2","-","1.3","-","-","-","-","-","1.9","5","1","1.9","","1.8","16"
"443","Davis Allen","TE","LAR","0","-","-","0","0","0","0","0","0","BYE","0","1.1","0","13","1.9","0","0","","1.1","16"
"445","C.J. Uzomah","TE","FA","-","-","1.4","6.6","2.2","0","-","2.4","2.1","1.1","0","0","0","-","-","-","-","","1.6","15.8"
"446","Tyler Goodson","RB","IND","-","-","-","-","-","-","-","-","-","-","BYE","-","2.1","0.3","8.9","3.5","0.3","","3","15.1"
"447","Jameis Winston","QB","NYG","-","-","4","-1","-0.4","-","-","-","-","10.9","-","-","1.6","-0.2","-","-","-","","2.5","15"
"448","Tim Boyle","QB","TEN","-","-","-","-","-","-","BYE","-","-","-","0.4","9.4","5.1","-","-","-","-","","5","14.9"
"449","Geoff Swaim","TE","FA","0","0","0","0","3.2","0","1.3","0","0","2.3","2.5","0","2","-","3.1","-","-","","1","14.4"
"449","Charlie Kolar","TE","BAL","0","-","-","0","-","0","0","0","0","0","1.8","0","BYE","0","2","2.2","8.4","","1.1","14.4"
"451","Ben Skowronek","WR","PIT","0","2.6","0.8","-","0","0","0","8.5","-0.2","-","0","0.4","2.2","0","0","0","0","","1","14.3"
"452","Jason Brownlee","WR","KC","-","-","-","-","-","-","-","0","-","BYE","0","3","0","-","-","7.3","3.8","","2.4","14.1"
"453","Mason Crosby","K","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","7","7","","7","14"
"454","Patrick Ricard","RB","BAL","0","0","0","1.9","0","0.8","4.1","0","0","0","0","0","BYE","0","0","0","6.9","","0.9","13.7"
"455","Jarrett Stidham","QB","DEN","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0","-","13.6","","6.8","13.6"
"456","Randall Cobb","WR","FA","0","0","1.7","1.8","0","2","-","-","-","-","-","0","-","8","0","-","0","","1.4","13.5"
"456","Raheem Blackshear","RB","CAR","-","-","-","-","-","2.7","BYE","4.1","1","1.8","0","-","0.6","1.3","0","2","0","","1.4","13.5"
"458","Boston Scott","RB","FA","1.5","4","-","-","-","2.1","0","0.9","-","-","0.8","1.4","3.4","0.9","0","-1.7","-","","1.2","13.3"
"459","D.J. Montgomery","WR","IND","-","-","-","-","-","-","-","-","-","-","BYE","0","0","0","11.8","1.3","0","","2.2","13.1"
"460","Emanuel Wilson","RB","GB","-","0.5","1.7","-","0","BYE","3.7","-","4.3","0","2.6","-","-","-","-","-","-","","1.8","12.8"
"461","Case Keenum","QB","CHI","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","12.3","0.5","-","","6.4","12.7"
"462","Tim Jones","WR","MIN","-","0","2.1","0.4","0","0","2.7","0","-","2.7","0","0","0","0","0","4.7","0","","0.8","12.6"
"463","Ronnie Rivers","RB","LAR","0","0.9","0","6.7","0.1","1.8","-","-","-","BYE","-","-","-","-","-","2","0.9","","1.6","12.4"
"464","Keith Kirkwood","WR","BAL","0","0","0","-","0.6","0","0","-","-","-","-","3","0","0","7.2","1.4","0","","1","12.2"
"464","Israel Abanikanda","RB","GB","-","-","-","-","-","BYE","-","-","-","-","2.1","0","-","-0.1","2.9","4.3","3","","2","12.2"
"466","Marquise Goodwin","WR","FA","0","0","0.1","0.5","-","2.9","2.8","-0.5","0","-","-","-","-","0","6.2","0","0","","1","12"
"467","Brenton Strange","TE","JAC","0","0","1.7","0","0","9.7","0","0","BYE","0","0","0","-","-","-","0","0.6","","0.9","12"
"468","Keaontay Ingram","RB","KC","-0.4","0.6","2.6","-","-","6.1","-","2.1","0.8","0.2","-","-","-","-","-","-","-","","1.7","12"
"469","Richie James Jr.","WR","FA","1.1","-2","-","-","-","-","-","-","-","-","-","0","1.7","0.9","2.2","6.9","1.1","","1.5","11.9"
"470","Samori Toure","WR","CHI","2.8","1.1","2","4","0","-","0.8","0","-","-","-","0","BYE","3.2","-","0","-2.1","","1.1","11.8"
"471","Tyler Huntley","QB","FA","-","-","-","0.8","-","-","0","-","6.3","-","-","-","-","-","-","-","4.7","","2.9","11.8"
"472","Lawrence Cager","WR","WAS","2.7","-","-","-","-","0","-","-","0","7.5","0","0","-","0","1.4","-","-","","1.5","11.6"
"473","Trayveon Williams","RB","FA","0.7","1.4","0.4","0.4","0.5","1.3","-","0.6","1.3","0.7","2","0","0","0.4","1.7","0","0.2","","0.7","11.6"
"474","Deuce Vaughn","RB","DAL","0.8","4.7","-","1.6","1.3","-","BYE","0","-","1.4","-","-","-","-","-","-","1.7","","1.6","11.5"
"475","Sterling Shepard","WR","TB","0","0.9","0","1.1","1.8","0","-1.2","-","0","6.7","1","1.1","-","-","0","0","0","","0.8","11.4"
"476","Hunter Luepke","RB","DAL","0","0","2.6","6.4","0","0","BYE","0.3","0","0","0","0","0","0","0.3","1.6","0","","0.7","11.2"
"477","Isaiah McKenzie","WR","FA","0","1.2","0.8","1.1","0.4","3.3","0.7","0","0.2","5.1","-","0.3","0","-2","-","-","-","","0.9","11.1"
"477","Brandon Bolden","RB","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","0","8.5","2","0.6","","2.2","11.1"
"479","Marcedes Lewis","TE","FA","0","-","-","1.3","0","0","2.1","0","0","0","0","0","-","0.9","0","6.6","0","","0.8","10.9"
"480","J.K. Dobbins","RB","DEN","10.7","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","","10.7","10.7"
"481","Chris Brooks","RB","GB","-","-","6.6","-","0","2.8","-","-","-","-","-","-","-","-","-","-","1.2","","2.7","10.6"
"482","Josiah Deguara","TE","ARI","0","1.5","0","5.4","2.4","-","0","0","1.2","0","0","-","-","0","0","0","0","","0.8","10.5"
"483","Trent Sherfield Sr.","WR","DEN","-","-","2.8","2.8","0.8","0","1","0","1.4","0","0","0","-","1.4","0","0","0","","0.7","10.2"
"484","Mitchell Wilcox","TE","FA","0","-","2","1.2","0","0","-","0","0","0","0","0.6","1.7","0.5","3","1.1","0","","0.7","10.1"
"484","Ben Sims","TE","GB","0","0","0","0","1.7","BYE","0.7","0","0","-","0","0","6.6","0","0","0","1.1","","0.7","10.1"
"486","Nick Bawden","RB","FA","-","-","6.1","-","0","0","-","0","1.2","0","0","1.1","0","0.3","0","-","1.3","","0.8","10"
"487","Mike Boone","RB","FA","3.3","-","0","0.4","0","1.1","-","2.1","0.3","1.6","1","-","-","-","-","-","-","","1.1","9.8"
"488","Darnell Washington","TE","PIT","0","0","0","1.5","0","BYE","0","0","1.2","1.1","1.3","1.5","0","1.7","0","1.3","0","","0.6","9.6"
"488","Quintin Morris","TE","JAC","-","-","-","-","0","8","-","-","0","0","1.6","0","-","0","0","0","0","","1","9.6"
"490","Charlie Jones","WR","CIN","0","6","1.1","-","-","-","BYE","-","-","-","0","0","0","0","2","0.4","0","","1","9.5"
"491","Clayton Tune","QB","ARI","0","-","-","-","-","-","0.2","-","1.1","6.1","-","2","-","BYE","0","-","0","","1.3","9.4"
"492","Dare Ogunbowale","RB","HOU","-","0.4","-","-","-","-","BYE","-","3","0","0","-","2","1.6","1.7","0.6","0","","1","9.3"
"493","Velus Jones Jr.","WR","NO","-","-0.3","0","1","0","2.5","0.5","0.9","0","-","BYE","0","-","1.6","2.3","0.4","0.2","","0.7","9.1"
"493","Gary Brightwell","RB","CIN","2.1","0","4.6","2.4","-","-","BYE","-","-","-","-","-","-","-","-","-","-","","2.3","9.1"
"495","Jalen Brooks","WR","DAL","-","0","-","-","-","0","BYE","-","-","5.9","0","2.9","-","-","-","-","0","","1.5","8.8"
"496","Quez Watkins","WR","ARI","2.7","-","-","-","1.4","-","-","-","-","-","-","0","4.3","0","0","0","-","","1.2","8.4"
"497","Payne Durham","TE","TB","-","-","-","-","BYE","1.3","0","0","0","0","2.3","1.7","0","0","0","3","0","","0.7","8.3"
"498","Blake Bell","TE","FA","8.2","-","-","-","0","0","-0.8","0","0","-","0","0","0","0","0","0.9","0","","0.6","8.3"
"499","Rakim Jarrett","WR","TB","0","1.2","0","0.8","BYE","0","0","1.4","0","0","4.6","-","-","-","-","-","-","","0.8","8"
"500","Mecole Hardman Jr.","WR","GB","-","1.1","-","-","-","0","1.1","0.6","2.5","-","2.2","-","-","-","-","-","0","","1.1","7.5"
"501","Ty Montgomery II","RB","FA","2.6","0","0","-","1","1.4","0","0","0","0","-","0","0.2","2.2","-","-","-","","0.6","7.4"
"501","Simi Fehoko","WR","ARI","-","-","-","0","-","-","-","7.4","0","0","0","-","-","BYE","-","-","-","","1.5","7.4"
"503","Ian Thomas","TE","LV","0","-","1.3","0","3.3","-","-","-","-","-","0","1.4","1.1","0","-","0","0","","0.7","7.1"
"504","Brian Hoyer","QB","FA","-","-","-","-","-","3.8","3.2","-","-","-","-","-","-","-","-","-","-","","3.5","6.9"
"505","Sam Darnold","QB","SEA","-0.2","-","-0.1","-0.1","-0.1","-","-","-","-","-0.1","-","-","-0.1","-","0.6","7.1","-0.2","","0.8","6.9"
"505","DeAndre Carter","WR","CLE","1","0","2.1","0","0.3","0","0","0","2","1.5","0","0","-","0","0","0","0","","0.4","6.9"
"507","Eric Gray","RB","NYG","0","0","0","0","3.1","0.2","0","-","-","-","0","0","BYE","0","2.1","0","1.3","","0.5","6.7"
"507","Ko Kieft","TE","TB","0","0","0","0","BYE","0","0","0","0","0","0","0","0","0","6.7","0","-","","0.4","6.7"
"509","C.J. Ham","RB","MIN","1.7","0","1.2","0","0","0","0","0.7","0","0","0","1.3","BYE","0.7","0","1.1","0","","0.4","6.7"
"510","Damien Williams","RB","FA","-","-","-","-","-","4.9","0.2","1.4","-","-","-","-","-","-","-","-","-","","2.2","6.5"
"511","Equanimeous St. Brown","WR","FA","-","-","-","2.6","0","-","-","-","-","0.9","2.9","0","-","-","-","-","0","","1.1","6.4"
"512","Tylan Wallace","WR","BAL","-","0","-","-","-","-","-","-","0","-","0","0","BYE","6","0","0","0","","0.8","6"
"513","Brett Rypien","QB","MIN","-","-","-","-","-","-","-","1.7","4.1","-","-","-","BYE","-","-","-","-","","2.9","5.8"
"514","Justyn Ross","WR","FA","1.1","0","0","0","3.8","0","0","-","-","-","-","-","-","-","-","0.7","0","","0.6","5.6"
"515","Ke'Shawn Vaughn","RB","FA","-","-","-","2.4","-","0.9","0.7","0.1","1.3","-","-","-","-","-","-","-","-","","1.1","5.4"
"516","Devin Duvernay","WR","CHI","0","1.5","0","1.8","0","0","0","0","2","0","0","0","BYE","0","-","-","-","","0.4","5.3"
"516","Elijah Cooks","WR","PHI","-","-","-","-","-","0","0","0","-","0","-","-","-","0","0","5.3","0","","0.7","5.3"
"518","Michael Burton","RB","DEN","0.8","0.3","0","0","2","0.2","-0.2","0","BYE","0","0","0","0.4","0.8","0","0.9","0","","0.3","5.2"
"519","DeeJay Dallas","RB","ARI","2.3","0.3","1","0","-","0.4","-1.5","0","0","0","1.9","0","0.6","0","0","0.2","0","","0.3","5.2"
"520","Julian Hill","TE","MIA","-","-","0","0","0","0","0","0.9","0","BYE","-0.5","0","3.3","0","0","0","1.4","","0.4","5.1"
"521","Michael Strachan","WR","WAS","-","-","-","-","-","-","-","-","-","5","0","-","0","0","-","-","-","","1.3","5"
"521","Keelan Doss","WR","FA","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","-","5","","1.7","5"
"523","Keith Smith","RB","FA","0","0","-","0","3.3","0","0.4","0","-","0","-","1.1","0","0","0","-","-","","0.4","4.8"
"524","Jack Stoll","TE","NO","0","-","1.1","-","0.9","0","0","0","0","-","0.8","1.9","0","0","0","0","0","","0.3","4.7"
"525","Brycen Hopkins","TE","FA","2.6","0","-","1","0","0","1","0","0","-","0","-","-","0","0","0","0","","0.4","4.6"
"526","Jalen Nailor","WR","MIN","0","0","-","-","-","-","-","-","-","2.1","0","0","BYE","2.3","-","-","-","","0.7","4.4"
"527","Khari Blasingame","RB","FA","0","-","0","-","2.6","0.6","0.9","0","0","-","0","0","-","0.2","0","0","0","","0.3","4.3"
"528","Teagan Quitoriano","TE","ATL","1.6","0","0","-","2.7","0","-","0","-","-","BYE","-","-","-","-","-","-","","0.7","4.3"
"529","Nate Adkins","TE","DEN","-","0","1.6","1.8","0","-","0.8","0","BYE","-","0","0","-","-","-","-","0","","0.5","4.2"
"530","Sean Tucker","RB","TB","3.4","0.7","0.1","0","BYE","-","-","-","-","0","-","-","-","-","-","-","-","","0.8","4.2"
"531","Steven Sims Jr.","WR","SEA","-","-","-","-","BYE","-","-","-","-","-","3.5","0","-","-","0.6","-","-","","1.4","4.1"
